Transaction ID,Customer ID,Internal ID,Original Internal ID,Obligor Name,City,Country,Zip Code,Industry Code,Industry Code Type,Obligor Internal Risk Rating,TIN,Stock Exchange,Ticker Symbol,CUSIP,Internal Credit Facility ID,Original Internal Credit Facility ID,Origination Date,Maturity Date,Credit Facility Type,Credit Facility Purpose,Committed Exposure Global,Utilized Exposure Global
TXN831677,IEKH5246EC,4BD5APMJPG,9IY56IHPA1,Company 794,City 75,UK,10053,855635,3,A,89-3762113,NASDAQ,,1N0HMG,NPV1X96C85AM,213ERHAS6JH4,2018-10-21,2026-11-28,6,7,4591447,5179113
TXN435249,0M6N4FM48Z,A2HT2IW0LA,KM7JPNZ68N,Company 438,City 45,DE,28136,66705,1,B+,,NASDAQ,MSFT,QIE7XN,NEZTFYEUSMVL,1BAEMEY6V0GN,2024-10-04,2033-10-26,13,23,46898440,34827529
TXN930874,45CM0ETAGN,5VTC9HMN3B,ACJRRUCS00,Company 692,City 3,DE,53714,40842,3,C,,LSE,TSLA,O62Q5H,H65EOE716KXG,JCL4ZMY94V5O,2012-07-27,2037-08-26,16,5,28936789,35971695
TXN291990,FGHLNIVIVW,KQBYZTH5J7,9D36XVCJJT,Company 209,City 45,US,61283,458663,1,B,,,,WRG5OH,DDPW89X2LFTF,JY2TZ3EC74JJ,2021-08-17,2040-08-18,2,25,10930076,26585226
TXN640586,T25RG012TN,67UW65296O,0G4U584ADC,Company 533,City 90,DE,14417,414598,1,C,99-7004170,NASDAQ,,44IQDU,IGJ14MAB8SGQ,2A16018OM7HE,2018-11-21,2038-06-12,3,27,45473445,28813621
TXN122752,2JPCYPIM8G,M5F9THJTJW,P4UFOT3TPV,Company 481,City 38,DE,31775,826011,2,B,,LSE,AAPL,7JWORN,RLTYIE4RJ6EQ,ZP75OQYKAXWI,2021-08-20,2033-12-07,14,10,31038844,2542328
TXN184882,1851XU1C8G,LHGXTZZLP4,BKVI2RUD08,Company 630,City 66,UK,36463,569086,1,B,,NASDAQ,GOOGL,W1QA2D,D2ZVM8TJM15O,RTF1HM7KI8TH,2017-10-29,2035-09-27,1,25,9749822,49786982
TXN578411,71OYUWWCLK,QBIEUW5JX0,PNHA76GV6E,Company 425,City 37,US,98433,229882,3,A,,NASDAQ,TSLA,ELFXO6,HO7SJ7DYUGLD,GB6ZI5OUP6LC,2013-12-21,2025-05-01,0,20,34057184,17172009
TXN684319,7AD9XUJLL3,MQYMBIGW84,UNQ2XTBBXV,Company 609,City 96,US,66799,994976,1,C,,NASDAQ,TSLA,O2YZFO,RP5RA2JMJ100,RGNFP9IY0CSO,2025-06-14,2036-01-02,14,10,31838848,43443578
TXN167848,V951KIXUHF,8DP71GS2AU,548OTZ3JV8,Company 887,City 90,US,17726,786159,3,A+,81-2960545,LSE,MSFT,YF3V3T,Q9DO0N03LE2M,NRAHPGT39K3J,2020-07-08,2040-09-27,13,29,25741915,46699389
TXN529140,6B9H0V7Z25,ZALAYS1ZSG,G9P48SWHUR,Company 409,City 93,UK,18096,133719,3,B,,,,SO373G,PWGCLSSMIYQ5,LGVANS0O9P45,2025-10-31,2027-06-16,3,0,16031592,44691109
TXN837732,Z1122K1NKR,9433W7KL44,6FIXUTOGYW,Company 111,City 72,CA,26421,27010,2,B,,,AAPL,JUL5M8,DM2CLS84UWY2,9SK80JPB0Q8P,2019-05-25,2036-01-11,17,23,32319545,1922551
TXN839313,G9RMT1R2QD,75E450C7YN,GROTISDM76,Company 839,City 21,US,67118,479899,3,B+,53-5453463,LSE,MSFT,J1Z7MJ,MF1J249N6VNI,7VMKNR4GAE3Y,2016-01-06,2028-02-23,14,25,41574903,47616424
TXN972616,BUEW3TNSYN,UJR8IMW5S3,9YHMYM6UGT,Company 112,City 47,CA,19772,966572,2,B,60-4736616,,AAPL,PODU9O,06ZBD70TZSL5,NZBRR9LEFLWV,2017-05-14,2039-09-11,13,21,45708652,13782842
TXN610594,EG19OR9OMH,CU9P8I314W,1QQORMG4FC,Company 32,City 69,UK,97979,192740,3,B,94-4245130,NYSE,TSLA,XM2RYS,B7MB8PSPWSCC,FKG80JY5DK9J,2010-10-21,2039-09-03,11,23,32711173,3346830
TXN396338,TMVCXJLWZN,AGCVQXHI7V,YQBEU44AP5,Company 837,City 47,UK,94094,461217,2,A,,NASDAQ,AAPL,L3KWF3,HQPOMLO7ICWR,RWIC5AR4Z1SV,2017-09-02,2030-02-27,7,9,45875298,6904724
TXN331679,2DLXQOQV1M,GE99OCKJYX,ZG2XK123QC,Company 731,City 9,US,92745,203307,1,A,28-1675786,,GOOGL,TYAB4Q,QBXPA0KWPY3L,YBIG43G8HPJX,2010-12-22,2031-06-14,9,0,47256279,17409570
TXN670132,FM6NO17YW0,LOJFYPEIU5,1DH0RJOFDP,Company 346,City 40,DE,54913,615578,2,A,70-7639686,,AAPL,LYLJ76,Y8MV4COXKW7D,RIAAMR802055,2024-02-18,2039-01-26,8,22,7443032,40231635
TXN788905,PSQI56LEV1,54X0ZA4M0Y,MT79ZJ6QBP,Company 665,City 43,UK,71186,705980,2,B,,NYSE,AAPL,4E6DC1,8OCDZAOXCUS8,BB1N4KURO9VL,2012-01-05,2032-12-16,12,1,7928314,39781720
TXN602832,DKD79VYMCX,N1IQSDTUOO,NIJF2FQ7ED,Company 613,City 46,US,49479,140817,2,A,74-5875987,LSE,GOOGL,GERF5D,1IJYG5471QY5,99C6X2VUM7NS,2013-02-22,2037-08-03,12,29,14937354,12727940
TXN832656,VPVHRF7HYX,1KW9ZERHYA,4LZSDWJVLX,Company 474,City 42,FR,97813,812511,1,C,,NASDAQ,AAPL,40ODJ8,VVXYUS1H8F2W,X6NPBWA31TID,2012-04-30,2040-11-22,13,30,38763706,15018116
TXN845961,QCP9RNWI5P,U6ZAIWWQHF,5FNJP8ATDC,Company 102,City 82,US,46295,300955,3,A+,66-9126627,NASDAQ,GOOGL,O2LFW6,E0TFOZTO0AD8,XS9W8Q3EWNB4,2015-10-01,2026-06-15,3,7,37559973,34071286
TXN277351,JR02H0LK0E,24401ORFF4,OFSPYYUZO3,Company 147,City 69,UK,84456,514037,2,A,92-5192186,LSE,MSFT,64SDN4,Z69W2IRJKYQH,KP2VAR19WJMH,2023-05-30,2030-04-12,1,4,49077837,37844585
TXN168988,1AA71WG4JB,8RS3NMZX7B,9LMV9T3K3R,Company 302,City 11,CA,91716,396008,3,A,36-5000121,NYSE,AAPL,6MJB2A,AB0QMHQ0CMP6,WXR0Y91Z1RCG,2023-03-23,2040-08-09,0,17,3662047,869837
TXN278004,B3ITDRFNSF,9XCDK3GPIZ,NLCCYKWLA3,Company 511,City 17,DE,96708,542877,1,B+,,LSE,TSLA,V4WFJW,B5NLK9P15FT2,1XOQDVGXTF0F,2016-04-15,2031-02-21,18,5,21856612,48790081
TXN551733,QWUQU79WE6,JUFSIY1XXC,KEUNVYP3GA,Company 951,City 60,DE,27410,259326,3,A,33-1545824,LSE,MSFT,F6IIA4,I6L272ZR7GRJ,OEV8J8L5TJS0,2020-06-07,2037-09-25,6,30,19989920,8941510
TXN424777,EBA3GU00VO,MCT89D70UV,351WM7R3VR,Company 786,City 11,US,64284,190859,2,B+,,NASDAQ,TSLA,6MMG49,DFFRK84LOA3M,TZURJHA2AW5C,2010-01-07,2040-11-12,12,5,38250562,33889087
TXN325951,EFM0M71LNC,EY2T1O4SVF,CGMFX055A4,Company 711,City 86,FR,46216,289390,2,A,,NYSE,,Y7O8P2,H8GK90S4KSIW,GLNAYM3PD13V,2019-11-22,2038-10-04,1,14,5729852,13338127
TXN764481,BDMA94Y7WV,I4SETPOKLL,9VG1Z703DZ,Company 508,City 1,UK,33548,499954,1,A+,85-9665080,NYSE,,XKKVCF,QHCMITH8B5F0,AJXHJA3AZREC,2014-09-16,2028-02-20,18,21,42141845,25535906
TXN648098,Z5VW3HXG11,WKRXHEMRYP,N9X50BZ6FV,Company 32,City 74,UK,16930,858769,3,C,,NASDAQ,TSLA,NQUVZY,B1X7462RU1J3,GXQIQL9NO3A7,2013-11-02,2027-11-15,9,8,17493822,7732312
TXN682124,ONIWPCPDBS,J2BCYS7TXE,U3G40RG1D9,Company 194,City 17,DE,79557,870479,1,B+,26-5082661,LSE,TSLA,QERD88,CK3XWKKT3EJI,3E1FOD1DWVFQ,2022-09-12,2039-04-27,8,28,31162844,36973541
TXN305075,122Y947AVZ,J5S1F7W8CD,EBTPZYWCJJ,Company 379,City 24,DE,28336,325208,1,A,,,AAPL,NDPSR5,8YZ993NAK2SC,5CK2W9M61WT6,2022-09-03,2031-11-10,14,3,30988615,41338251
TXN898047,2N4LWDEA0E,TKQY64E482,CU1GKJVS2S,Company 447,City 24,US,93623,580627,2,B+,73-7871428,,AAPL,SOQJSW,PULWNV3DFW4O,G91PCN2R7T7C,2025-08-03,2040-08-03,14,30,32702142,4509047
TXN231774,EB80O6BQSO,NC2QRZFMFS,4J0771BBAU,Company 988,City 60,CA,87699,81115,3,A+,87-4269713,,MSFT,TKL58K,FNN5LMMP3879,G435M78SMWW1,2017-01-21,2026-12-17,5,11,41704311,3082320
TXN923734,791R8QGQ71,S2IZK7EJFI,1L586L2PX1,Company 395,City 38,US,31183,782878,2,B+,,NASDAQ,MSFT,PLGORU,NCUZEKK2UQ96,44CWNVOI83F9,2020-12-28,2029-05-01,5,8,36110727,8999810
TXN387133,7PHOUZIQXH,759GY529VL,EDSTAW2DM7,Company 362,City 65,DE,40269,849728,2,A,83-3422714,LSE,MSFT,R5T3WY,4B1J2M1TO69O,N592GTVTTHQB,2012-02-06,2034-04-13,3,18,14121152,26406823
TXN430404,CDPRNA8MGK,YTWGLT0IQZ,UWKEOJ38IK,Company 883,City 77,UK,88025,117698,2,B,93-9041350,NYSE,TSLA,ESLVEI,2RI1PP2CY2SI,MF5L2407D3ZU,2024-08-29,2028-09-18,15,28,29324483,12539939
TXN290445,QBSCKAHZ47,BFQ7DT11X7,8G9RRR2SBF,Company 237,City 75,FR,15507,856717,2,C,,NASDAQ,AAPL,TFQ5Q6,5N3M5C5M5D4W,8FTAJHUU9SGS,2011-09-16,2032-05-11,6,17,49090420,35145230
TXN532491,8YLPQXCC7J,NFMOX4P52Y,4E63PEDR5W,Company 185,City 8,CA,74111,613189,2,B+,,,MSFT,EGLHAO,TL1D7U8KE90T,CNVB4YFJCJCC,2023-08-27,2029-02-28,13,17,29898384,38626607
TXN347089,9L5B6MDCWV,B9STMSFYMF,CQMNDJVEA7,Company 498,City 29,US,17043,664925,2,A,83-5517937,,,WSFFPK,R5XM2O2MNXY3,JBPWVMPWTWB7,2023-04-05,2028-03-20,6,25,23689898,16292307
TXN860594,CC88XKKXQN,WLFVM40H9U,9RWFDGNACC,Company 82,City 8,DE,59843,232696,1,B,,LSE,MSFT,3CQ6QQ,LWR7YNVUUYAO,H1YQ7LSGFKSC,2011-09-28,2036-08-06,16,3,40981686,5177431
TXN778121,4YUSX1Q55S,SDHL9K1OXA,JOJNVUZIRQ,Company 553,City 4,DE,20498,119103,1,A,,NASDAQ,,JWJCP4,SLVQH8YJ80HA,C1UKCD8W5PJY,2014-09-14,2029-02-07,15,7,49285640,1165176
TXN681387,RMASMFKC1A,F522G3QEEC,TUSUD09102,Company 994,City 19,CA,31993,191554,1,A+,72-7730051,,GOOGL,2M50E1,XQC239G9C65B,T7VWA28QF5W0,2016-06-08,2025-07-20,13,0,49254262,27968623
TXN375111,JN0U82KZGC,V3AFM3IGQZ,TJQ45QBLU6,Company 794,City 24,FR,54547,668960,2,B,,NYSE,MSFT,QJIZ03,3TCP55IW55IZ,5P00NEMGS3HT,2016-12-16,2036-04-29,10,21,33250535,28310895
TXN775816,I9EIONLAIF,OCD4IFVGE8,AXZA1VRLEH,Company 893,City 32,CA,71438,724882,2,A+,,LSE,,2EDCL5,AN6OJJHEUO9X,NSJHR7404NF0,2019-12-29,2031-04-23,9,20,47094885,14209311
TXN501988,IVJ0ULDCDR,KYAXQKA96O,SRZE0CEDLE,Company 681,City 55,CA,64946,270807,2,A,,LSE,MSFT,76TE7Q,8HAVA1W2X4DV,BWTIJMS3X71U,2010-05-30,2037-09-05,18,11,20435091,31574720
TXN235826,UMKYF17NCX,31HVZRR9QD,KU266SR8OH,Company 195,City 12,DE,13316,326506,2,B,,NASDAQ,GOOGL,SBT1JA,O6IFSZGOAS3I,IXYNVMJIB73S,2010-04-30,2040-09-21,2,27,44675376,42252179
TXN638645,MK4TB105JZ,8QWJD5NRPI,23U5R0MBQR,Company 492,City 53,FR,21587,397383,3,B,29-6933667,NASDAQ,GOOGL,DR6O7W,P6ACSU7VM4TY,T36YIH1KQK0O,2024-11-09,2026-05-12,5,26,35123825,10650710
TXN716232,TM5OAFT3F1,WJ705SMCDW,AO7L3ODTF7,Company 436,City 43,US,73270,824471,2,B,30-3241725,NASDAQ,MSFT,X4PMKC,6WJ0HMEFIK0Z,WIIZCYSFK10P,2019-06-09,2035-07-05,6,19,20564963,47781395
TXN783403,8NX5EK2W1O,CNCVIK2EYE,DBO3EZDRYZ,Company 360,City 16,FR,46829,603468,2,C,,,,C0MYSE,1G88WLSQS7SN,Z17PWO7Q0VD6,2011-04-10,2025-11-29,0,15,47977987,19116159
TXN638719,2UXOLA2U55,IFNZXGU6HQ,CYIDPOGXXL,Company 403,City 24,FR,27080,946509,2,B+,,NASDAQ,AAPL,XOA6VG,UDC428EJH9MA,2FVN613LFA92,2011-01-25,2025-09-01,12,17,3969666,45626116
TXN497173,1781GGA3XY,1CD2ZFS56K,DMWEGR7DZB,Company 263,City 79,FR,11538,345563,1,A+,,LSE,TSLA,FROBWO,28CAXLDFI49M,NU8WOCS6WXKD,2017-12-21,2033-03-04,19,20,3497379,33557328
TXN475849,FTBTQU1FEG,EHOPOMCT8C,INQ66W5UEZ,Company 942,City 15,CA,28870,293177,1,B,73-8899500,LSE,GOOGL,U742NX,D03N2AELNSCG,24CZQHV0GOT6,2020-12-22,2033-05-24,8,24,23827547,29934742
TXN953868,YIZD0X3FJP,K3OONXFTOQ,T2G2HQ0YQA,Company 799,City 58,CA,24526,723380,2,C,56-2173228,LSE,,LTCNT5,V1T37APMPBJE,HFNZPDQ9K23W,2015-09-13,2031-07-28,13,0,15634516,41587237
TXN626114,VGOWZZKR9H,B7VNJKMHE9,Z5PA01LITW,Company 772,City 7,US,79661,949597,2,C,97-1221813,NASDAQ,GOOGL,DPQK4I,42BKZR8GAVOR,PEVGEWABK24U,2022-05-24,2025-03-04,2,19,46798776,26193953
TXN416872,Z8531TDQHE,AD2GZ1FBAJ,0TCUXHDA0O,Company 746,City 51,FR,16806,531470,1,B,,,AAPL,JEPBK0,OZ5IQEV5WTXV,JSNIA7W04KKG,2019-05-29,2037-03-22,4,29,35942160,39013965
TXN775903,Y9QI5NRD7F,2H3WOIUH0O,RXV0LDK2GU,Company 437,City 10,CA,77851,560587,1,B+,96-7558604,NYSE,MSFT,815T80,WT278CZIYBEX,NAPMHUY3R122,2021-10-07,2030-03-15,1,9,46954207,18500415
TXN880771,GRS3WKQK4L,JS096IYA62,F1DP6T14G5,Company 615,City 75,FR,26326,547711,1,B,70-8704804,NYSE,GOOGL,XPYK2E,RSEXLX3M1E48,NJW1OR83JN2B,2017-10-04,2027-10-18,19,10,34856551,25084515
TXN653152,NRXKWJOLVX,CIC1KI2HCX,FM141IAZ9V,Company 847,City 85,DE,59938,353783,2,B+,,NYSE,MSFT,QIRAW2,IWBYTLE46B43,LVYGFWTR0ZIL,2019-05-01,2029-08-03,7,18,11957624,40005855
TXN347138,08VOT7EKL7,WV0TDIIOSS,LD1V6W7HNS,Company 578,City 97,UK,78000,996508,2,C,,NYSE,,LFGLHQ,6D46JR4W8ESL,XLSJW97BZ85X,2015-10-15,2040-02-06,13,12,36290277,33921524
TXN173597,Y1LZPRD8CY,UX2I1AVKFK,C4WR5WL2VN,Company 55,City 27,US,38413,787146,3,B+,34-8841213,NASDAQ,MSFT,UIC1HX,EABL1Q9AE2OT,B5VXTEW6FM4E,2013-11-28,2040-02-25,3,17,3400629,26603171
TXN982819,MHPAET4T1E,TPK61RVSS0,1G9LI8Q1G9,Company 870,City 37,FR,83398,680294,2,A,67-9518130,LSE,,JIDLEQ,YBLZJ9Y1D57X,QA4KVUC733RA,2011-07-04,2025-04-10,5,14,41423550,40398388
TXN451291,3MOTW1FHHN,O2U8FD9Z5B,13V0DJO6Q5,Company 282,City 31,US,98845,200969,2,B,81-6995956,NYSE,GOOGL,4M5BD2,QT8R1WDJNIVG,024JTWF3TNPN,2011-09-09,2032-06-16,8,13,23849315,8112103
TXN374439,73Z3VGMW6B,UB4YTQ3NLM,PUA0BFPC7Q,Company 413,City 84,US,94288,362755,3,C,89-1957234,NASDAQ,GOOGL,KQ00FC,J1YDC9VFV1GH,6OUFBO9UDA52,2021-08-20,2028-09-20,1,15,24330020,20363736
TXN905923,C5XCYGJW7W,XVVFX4CYZO,E9LOXEQPS8,Company 167,City 100,US,84003,948211,2,C,39-3046031,NYSE,,RTQ9PT,DKOMH5RU4X7Q,UQ1OI89XVEEG,2012-06-13,2033-05-26,15,8,19409629,25943911
TXN146045,DYID84T1P7,CVWK49UPJZ,POK6WLT9DV,Company 872,City 84,FR,47219,47544,2,C,,NYSE,MSFT,3RJFIA,PEKQCTPBCMN4,W14CGFXDOTA3,2022-08-31,2028-04-18,11,19,17834676,10739699
TXN231138,8VRKQXA70D,0S4LOSPLUE,ZUR0BWYLWI,Company 127,City 40,US,42819,467799,2,A,,,,S5YWWM,JLF9CNXHFJVQ,7CESZAWI7DBK,2018-07-10,2039-09-11,0,27,14261512,39784982
TXN667180,9PC624YMV1,NVJQ1LN984,1V0FYAJBTH,Company 31,City 74,UK,86143,151462,3,B+,49-7900748,LSE,MSFT,7J1HVA,BJAHTBLRUE9I,KHJAOLK8N9EX,2014-05-29,2034-07-21,11,22,46720005,7900235
TXN914218,LQWT6ENS50,6OPK83A3JL,842P7D8BVC,Company 66,City 7,UK,46020,36445,1,B,88-2106485,NASDAQ,AAPL,OICDAV,LE057966A47L,RXT7PQAKMO21,2011-01-27,2034-04-11,10,0,18884627,2385934
TXN866134,1NE3HPRF26,KV1RDO54GR,PZ9ENHT5TB,Company 751,City 45,DE,63410,988677,1,A,,,,ICAFO3,HBPFYSBM51AE,JYINNOGS7ED9,2020-03-27,2032-11-17,7,5,48913575,12431541
TXN557911,KGH1TUTMHJ,J0LNZW1BKP,NBGI7XAN2Z,Company 78,City 79,US,78967,229227,3,A,,NYSE,,C7I7G4,TS6479DOMCUO,ROZ8QM0RTQ7T,2024-04-22,2032-01-28,3,9,16358347,6155676
TXN892051,ZEWRZM0PWC,SSDBFBA5WJ,3DQT29XZH8,Company 654,City 96,DE,97483,826913,3,A+,52-9469269,LSE,AAPL,Q5MVEV,I06WG86733QN,J90Y9JT8VXFE,2016-11-27,2037-11-19,18,11,35643099,20632808
TXN389429,DFZ8O0H0AK,C5VLAUACJD,IUK5KUQ7J3,Company 45,City 47,US,52881,740516,3,B,42-4300998,,MSFT,ZX9S6T,P32Y072DR359,HOY4TA6LEP9D,2015-01-09,2033-04-26,16,23,25148212,37331388
TXN299206,W6SJMURZUE,14U0PFJIS7,E87IZAT54Z,Company 416,City 73,US,84927,339193,2,B,57-8094625,NYSE,,GTK8U8,P8H97F15NEHM,IJ877WSFYGAP,2025-02-15,2030-04-12,11,25,13350836,1238720
TXN872409,O68EETHUHH,29G4LHBJT7,008RXXAGON,Company 891,City 11,US,11700,653667,3,C,,NYSE,TSLA,EU8K1D,VQO1PN6QOCO9,MYZXJSICYSEK,2013-03-13,2036-05-18,11,3,28663551,36816054
TXN605031,QAMTJGIYZV,V7MKAJ43UM,7ODBPT5N36,Company 119,City 100,US,97708,770695,2,A+,69-8163092,NYSE,,S5SEWQ,GBBR18I9OLZ3,5P80J3DD3QZA,2018-10-28,2027-07-14,0,17,9602100,42753206
TXN564217,LMHYUT2QG0,OQ958UAS9G,PZYZZLJEHI,Company 918,City 7,UK,91004,747011,1,B+,89-2897365,NYSE,TSLA,9CJYSP,KD0SU8CTCKWG,WIYHIYAMBRGQ,2014-10-06,2036-04-16,14,1,38901837,45860505
TXN850218,MRU72RDLBJ,6UOI28AZ91,6LSY9IVV6M,Company 629,City 89,UK,20388,211263,3,B+,42-6954357,LSE,MSFT,LQCPCN,8RA5QDSGO7YD,AISMN43F7FGF,2012-05-29,2031-01-02,1,7,30100573,7173351
TXN971763,FQPKBIGZTW,WR9A8MQB6K,WYYS87Z37R,Company 48,City 50,UK,92023,187187,2,B,,NASDAQ,AAPL,8E25NZ,6Z7LBG5TBDUO,KSCVGY07JU38,2023-12-07,2034-01-24,7,18,42947239,20529316
TXN598130,S8WVC9OZ9V,QTOQ2SOGCK,Q5MGFRP9K9,Company 534,City 45,US,82749,692111,3,A,,NYSE,GOOGL,DH5Y5E,1B18S2JWWRI3,LGMBBBH6DG18,2016-10-14,2029-08-01,3,20,16099759,5033592
TXN149912,2FBZIO8YZF,BZWNBBCJ9H,0Q10NXB6M5,Company 360,City 90,US,10472,94850,3,B+,,NASDAQ,MSFT,R85RCK,WWKVAIRXOBIZ,TARDAXQSJYMO,2015-03-11,2029-12-01,11,12,10995902,13839676
TXN469548,SCPMVMGCJM,GJA9LSI9Q2,UCWYBQ3A03,Company 286,City 19,CA,17893,725396,3,B+,55-6915222,,TSLA,DWQ2PP,UNN4PHT94CRT,J2IOKPRZNUO9,2023-06-28,2028-06-06,8,16,31461261,12230955
TXN993273,2G9DQUPL91,LTNR7T06NW,H0MSLPKWBY,Company 386,City 70,UK,99343,176804,3,C,,NASDAQ,TSLA,KZ07H1,LRTG59YXKNZH,RKHU5W7WC4FH,2024-02-05,2040-03-18,8,17,44580526,37621154
TXN158765,YAK3FRX2VJ,ASP62SGB29,LLOP977AR8,Company 207,City 92,UK,16889,146127,1,B+,,,AAPL,I5N7PI,FOJPMKMWC1ZH,V619BHYOM9RX,2025-03-26,2040-02-11,0,21,19238496,20104580
TXN293672,EZNNB1IUH0,2W3XXPFBS5,TCM5SIS13Y,Company 797,City 73,DE,52648,487857,2,B,46-3250455,NASDAQ,GOOGL,XUF0A9,7SEPE1HPN6XU,EMU83J1XX241,2025-10-17,2036-01-08,6,29,46586964,16809255
TXN963936,MF5W7ZRAY3,OC9EJSN79Z,HRZH0IIW49,Company 64,City 72,US,81465,398564,1,A+,,,,ABTO2L,1UOV9QHX0VXH,UCD7V7A5UP1F,2012-06-22,2037-08-27,17,14,3200149,44652896
TXN589890,J9XZTVAOEY,VSIGI0FOBB,BCHZQVJFAA,Company 421,City 95,DE,93783,421556,3,A,,LSE,,DJNRA1,M8VUS8VKRA50,1KUXYQ0IUIQ3,2021-03-20,2039-01-10,12,20,19719023,736450
TXN698830,JVHXRYIM4A,TYFXP0046P,D97RW4SHNF,Company 290,City 19,US,58765,149669,2,B,70-3899202,,AAPL,9IU4AW,C7IOSMO0V3VN,5UQZCULSG8JR,2017-11-09,2032-01-23,16,5,7864443,27676872
TXN533617,T9886MLD6H,PISZGVG6IX,1LECXB4DU6,Company 999,City 57,US,72658,638941,3,C,58-2303603,NASDAQ,TSLA,OCAMSY,3821CS0GYGOM,LAXXK3LFLA0C,2019-03-23,2035-05-10,4,24,37734932,16311441
TXN683848,X4HYT1BNHV,GYK95TZ019,OF1KZH3GW6,Company 151,City 98,FR,18731,260927,2,B+,56-9789919,LSE,MSFT,0KJ4M5,Y4DIL3BGZ0Y8,HH34VAWVY9EC,2017-01-21,2035-08-28,3,23,45744696,14545188
TXN705175,ZZSOGV77XU,7DWYDWJUPX,B7T9U5DKMB,Company 400,City 31,DE,41987,144537,3,A+,,NYSE,TSLA,96LLVQ,DX44GS4NE40V,SXL2TUCJD78A,2015-01-04,2034-11-19,15,11,30281031,3841773
TXN690896,0Q5Z818IAZ,7JRJCWAHJD,HIJYJJL167,Company 509,City 26,FR,49250,651605,2,B+,,NASDAQ,TSLA,KRO7BQ,H8FCR0VP396T,G178HA3TBPJH,2010-05-13,2040-02-29,8,18,44321241,40070793
TXN679861,7NR4DTF39S,SRQRH5GZBQ,P18YYMTG1C,Company 589,City 58,DE,27863,554106,2,A,,NYSE,AAPL,MRNO7Q,35Y93GBIBUUK,SZ5TCOQ6GTL4,2012-12-12,2039-12-10,11,4,32799134,39163107
TXN671862,D1HWKMZV9L,WXH1KOS23Z,CYV9RIT5QV,Company 288,City 81,UK,14259,3396,2,C,66-6513541,,GOOGL,7OS0ND,4SUZR4RGXDA8,HAKR28VU71DB,2017-08-22,2032-04-01,7,0,24487132,17688561
TXN566626,XSC6W9V9IW,KZYCQWB4C7,XVTI2I4URW,Company 57,City 50,CA,66967,460123,2,C,55-7558390,NYSE,TSLA,L7WD3F,LH0MWTOIAMZC,RNLGGDLCBWB0,2017-03-29,2035-01-19,13,30,40810457,33936223
TXN338974,R7BCI72UV7,F4C1Q9S7P1,ZEMFMXYULN,Company 409,City 76,FR,65371,269608,1,A+,,,AAPL,BCXRW2,BEJA9EKTCU2A,KFW23ASKDGQ1,2016-03-20,2025-12-01,17,20,8539731,28715943
TXN876952,Q0OJL1U1J6,T74LKP9T70,TSUJ70GA26,Company 110,City 94,DE,32750,121379,3,B,,NASDAQ,GOOGL,YI2GOX,JH8Z7OMURD5V,SZSUKII3OOK8,2019-10-21,2034-03-07,1,9,43121010,49618562
TXN636928,MILGC5USBD,Z0OU0D1XID,Z2EHBP8CF6,Company 828,City 39,FR,40730,761506,2,A,,NASDAQ,,8YVEGM,FRHIFSDBZOPT,K3COL6Z68JG6,2010-01-29,2028-01-17,15,29,6744487,6255735
TXN896821,1NN0RJDNJH,FDDG8D7OZ1,WVCZXQINS6,Company 310,City 75,DE,96683,110437,2,B+,20-4408346,NASDAQ,MSFT,1CS7C0,JTH5DNPXU6FM,F9MT85MCU69G,2020-04-25,2026-12-05,8,4,35140099,45576959
TXN955966,YNJQGS223V,JZ85Z3KLVM,PHTPS62R0U,Company 664,City 77,DE,18262,944106,3,A+,52-7215046,NASDAQ,GOOGL,S2RHP3,36M1QKH6L5H2,D6GVLQMY3OSM,2010-07-14,2030-06-02,8,19,16707143,9085559
TXN753189,6UBN9YRL8J,A5NLK4PDDE,F08XRKGIMW,Company 608,City 73,DE,38317,468456,3,B+,,,AAPL,MD7MY8,3C9XUCY8C5DW,ERSPT36GBN2Z,2012-03-11,2037-02-05,2,7,34000812,6988823
TXN381184,LSU7OTI2J3,UEXSEYBP35,WAVSW1YG8P,Company 269,City 52,UK,90607,850709,1,C,,LSE,MSFT,8WNJJ7,AQOK9WQ3WDVQ,KEKJXXL738YL,2010-11-29,2036-05-09,14,16,18579542,11552809
TXN322905,B2JU0VC1MI,2D9DYOELO5,3LNATT8L21,Company 653,City 76,UK,51893,82353,3,C,,NASDAQ,TSLA,UOZ8AU,P14YY8T06MMI,DBSZRHV95I8Z,2013-06-06,2032-02-12,14,2,27361001,49002835
TXN339943,5JB8RURKY1,GEI1ZRL0F7,2J0WB7KLZU,Company 707,City 81,FR,53638,238352,1,B,92-2448740,NYSE,AAPL,AU4BYP,040PESO5VEFU,ZGHFYFNR0DFE,2025-09-24,2040-05-19,7,27,16647907,26734335
TXN691751,4IGC52AP78,7K80UPI8K9,LV6R03FX0V,Company 591,City 41,US,19000,273389,2,B,74-6773679,,AAPL,7DO2XY,B34X1OV7VBDS,WRW2QGT3RCWU,2013-01-22,2027-03-03,15,28,28728500,28117618
TXN715135,6LOB7W2R5L,LMP5XIJZX5,7FVXLRT1PT,Company 278,City 71,CA,43327,111397,3,B+,94-7162385,,,2I0FFH,ACIYBO4AKPNR,V7KBQADK5GB9,2021-05-30,2032-08-13,12,24,38375632,29569418
